,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud,Total_Servicios_Disponibles,Categoria_Poblacion
771,BUENOS AIRES,General Pueyrredón,Chapadmalal,4112,True,False,False,True,True,True,True,True,True,50021010.0,-38.1757779275595,-57.6513390003209,7,Mediana
772,BUENOS AIRES,General Pueyrredón,El Marquesado,196,False,False,False,False,False,True,True,False,False,74063040.0,-38.2369312519788,-57.763418077922,2,Muy pequeña
773,BUENOS AIRES,General Pueyrredón,Estacion Camet,0,False,False,False,False,False,False,False,True,True,62042010.0,-37.888665236683,-57.6000121501773,2,Muy pequeña
774,BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,1633,True,False,False,True,False,True,False,True,True,62042020.0,-38.036727731373,-57.7129897398616,5,Pequeña
775,BUENOS AIRES,General Pueyrredón,Mar del Plata,560913,True,True,True,True,True,True,True,True,True,62042030.0,-38.0120914785136,-57.6064947153173,9,Grande
776,BUENOS AIRES,General Pueyrredón,Punta Mogotes,0,False,False,False,False,False,False,False,True,True,62042040.0,-38.0833774287933,-57.5859350936487,2,Muy pequeña
777,BUENOS AIRES,General Pueyrredón,Sierra de los Padres,4249,True,False,False,True,False,True,True,True,True,62042050.0,-37.954166706805,-57.7715971022228,6,Mediana
778,BUENOS AIRES,Quilmes,Quilmes Oeste,133980,True,True,True,True,False,True,True,True,True,62042060.0,-34.7477989892391,-58.2999440151876,8,Grande
779,BUENOS AIRES,Quilmes,San Francisco Solano,59962,True,True,False,True,False,True,True,True,True,62042070.0,-34.7777730726874,-58.3101561253692,7,Grande
780,BUENOS AIRES,Quilmes,Villa La Florida,35135,True,True,True,True,False,True,True,True,True,62042080.0,-34.7688841339243,-58.2957092489115,8,Grande
781,BUENOS AIRES,Ramallo,El Paraíso,423,True,False,False,True,False,True,True,False,False,62042090.0,-33.5679152654445,-59.9791123483107,4,Muy pequeña
782,BUENOS AIRES,Ramallo,Las Bahamas,31,False,False,False,False,False,False,False,True,True,62042100.0,-33.6366100825527,-59.9895563465816,2,Muy pequeña
783,BUENOS AIRES,Ramallo,Pérez Millán,4570,False,False,False,True,False,False,True,True,True,62042110.0,-33.7674497804832,-60.0927343667154,4,Mediana
784,BUENOS AIRES,Ramallo,Ramallo,13319,True,True,False,True,True,True,True,True,True,62042115.0,-33.4877021169888,-60.0072209741607,8,Grande
785,BUENOS AIRES,Ramallo,Villa General Savio (Est. Sánchez),1511,False,False,False,False,False,False,False,True,True,62042120.0,-33.4352672179447,-60.1451316522293,2,Pequeña
786,BUENOS AIRES,Ramallo,Villa Ramallo,11280,True,True,False,True,False,True,True,True,True,62042130.0,-33.502293213764,-60.0650138035308,7,Grande
787,CABA,COMUNA 10,FLORESTA,37575,True,True,True,True,True,True,True,True,True,62042140.0,-34.6276862905939,-58.4835872783595,9,Grande
788,SANTA FE,Rosario,Albarellos,253,False,False,False,False,False,True,True,False,False,94007010.0,-33.2413031665306,-60.6365751407418,2,Muy pequeña
789,SANTA FE,Rosario,Álvarez,5417,True,True,False,True,False,False,True,True,True,94007020.0,-33.1306253585247,-60.8039626859935,6,Mediana
790,SANTA FE,Rosario,Alvear,2402,True,True,False,True,False,True,True,False,True,94014010.0,-33.0614584695641,-60.6159765613734,6,Mediana
791,SANTA FE,Rosario,Arbilla,427,True,False,False,False,False,False,False,False,False,34021030.0,-33.0919516648506,-60.6993159324653,1,Muy pequeña
792,SANTA FE,Rosario,Arminda,288,False,True,False,False,False,False,True,False,False,34021040.0,-33.2658615254501,-60.9669188397385,2,Muy pequeña
793,SANTA FE,Rosario,Arroyo Seco,20620,True,True,False,True,False,True,True,True,True,34021050.0,-33.1560225761175,-60.5101308080247,7,Grande
794,SANTA FE,Rosario,Carmen del Sauce,531,False,True,False,True,False,True,False,False,True,34021060.0,-33.2376879120566,-60.8118679160701,4,Pequeña
795,SANTA FE,Rosario,Coronel Bogado,2204,True,False,False,True,False,False,True,False,True,34028010.0,-33.3175115859048,-60.6036347878573,4,Mediana
796,SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,796,False,True,False,False,False,False,True,True,True,34035010.0,-33.1854760061025,-60.7228633313771,4,Pequeña
797,SANTA FE,Rosario,Cuatro Esquinas,174,False,False,False,True,False,False,False,False,False,34035020.0,-33.2466228889596,-60.7649740219949,1,Muy pequeña
798,BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0,False,False,False,True,False,False,False,True,True,14091270.0,-34.6882159472973,-58.9574297137089,3,Muy pequeña
799,BUENOS AIRES,General Rodríguez,Country Club Bosque Real - Barrio Morabo,0,False,False,False,False,False,False,False,True,True,14091280.0,-34.555,-58.935,2,Muy pequeña
800,BUENOS AIRES,General Rodríguez,General Rodríguez,85315,True,True,True,True,True,True,True,True,True,14091290.0,-34.6079239021063,-58.950282039134,9,Grande
801,BUENOS AIRES,General San Martín,Barrio Parque General San Martin,421,False,False,True,True,False,True,True,False,True,14091300.0,-34.5673433766504,-58.5843112459936,5,Muy pequeña
802,BUENOS AIRES,General San Martín,Billinghurst,19664,False,True,False,True,False,False,True,True,True,14091310.0,-34.5751071711249,-58.5745828938046,5,Grande
803,BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,29180,True,True,False,True,True,True,True,True,True,14091320.0,-34.5796986848297,-58.5420144816587,8,Grande
804,BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,63479,False,True,False,False,False,False,False,True,True,14098010.0,-34.5416520781805,-58.5959093634496,3,Grande
805,BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,1265,False,True,False,False,False,False,False,True,True,14098020.0,-34.5646397095177,-58.5922548425316,3,Pequeña
806,BUENOS AIRES,General San Martín,Villa Ayacucho,3939,False,True,False,True,False,False,False,True,True,14098030.0,-34.5904132636755,-58.5530430923958,4,Mediana
807,BUENOS AIRES,Rauch,Rauch,12705,True,False,True,True,True,True,True,True,True,14098060.0,-36.7755035485732,-59.0871114029954,8,Grande
808,BUENOS AIRES,Rivadavia,América,11685,True,True,False,True,True,True,True,True,True,74063020.0,-35.4903412429492,-62.9763759840765,8,Grande
809,BUENOS AIRES,Rojas,Barrio Las Margaritas,0,False,False,False,False,False,False,False,False,False,30056080.0,-34.1932374145653,-60.6820264999894,0,Muy pequeña
810,BUENOS AIRES,Rojas,La Beba,37,False,False,False,False,False,False,False,False,False,30056090.0,-34.1555633544922,-61.0121421813965,0,Muy pequeña
811,BUENOS AIRES,Rojas,Las Carabelas,1107,False,False,False,True,True,True,True,False,True,30056095.0,-34.0381002651925,-60.8685264174218,5,Pequeña
812,BUENOS AIRES,Rojas,Los Indios,66,False,False,False,False,False,False,False,False,False,30056100.0,-34.3735696107802,-60.6523710265627,0,Muy pequeña
813,BUENOS AIRES,Rojas,Rafael Obligado,901,False,False,False,False,False,True,False,False,True,30056110.0,-34.3588132488617,-60.7845693256007,2,Pequeña
814,BUENOS AIRES,Rojas,Roberto Cano,23,False,False,False,False,False,False,False,False,False,30063030.0,-34.0861129760742,-60.6667747497559,0,Muy pequeña
815,CABA,COMUNA 10,MONTE CASTRO,33623,True,True,True,True,True,True,True,True,True,30063020.0,-34.6192974826904,-58.5065803391285,9,Grande
816,ENTRE RIOS,Gualeguay,Gualeguay,40507,True,True,False,True,True,True,True,True,True,50028030.0,-33.1485556234267,-59.3150160418816,8,Grande
817,ENTRE RIOS,Gualeguay,Puerto Ruiz,347,False,False,False,False,False,False,True,False,False,50028030.0,-33.2198401773573,-59.3630338659967,1,Muy pequeña
818,ENTRE RIOS,Gualeguaychú,Enrique Carbó,750,False,False,False,False,False,True,True,False,True,50028020.0,-33.1478483564668,-59.2089401138297,3,Pequeña
819,RIO NEGRO,Adolfo Alsina,Loteo Costa de Río,665,False,False,False,False,False,False,False,False,False,74042120.0,-40.8722977227525,-62.9146635826372,0,Pequeña
820,RIO NEGRO,Adolfo Alsina,Viedma,52789,True,True,True,True,True,True,True,True,True,74056070.0,-40.8093232712389,-62.9853203682712,9,Grande
821,SANTA FE,Rosario,El Caramelo,155,True,False,False,True,False,False,True,False,False,82049150.0,-33.1288733975401,-60.7130394393533,3,Muy pequeña
822,SANTA FE,Rosario,Fighiera,4034,True,False,False,False,False,True,True,True,True,82049160.0,-33.1950187794417,-60.4706038463519,5,Mediana
823,SANTA FE,Rosario,General Lagos,3419,True,False,False,True,True,True,True,True,True,82126150.0,-33.1121588884353,-60.5665737837063,7,Mediana
824,SANTA FE,Rosario,Kilómetro 101,36,True,False,False,False,True,False,False,True,True,82126180.0,-33.060584803082,-60.6856440118334,4,Muy pequeña
825,SANTA FE,Rosario,Los Muchachos - La Alborada,129,False,False,False,False,False,False,False,False,False,82133010.0,-33.0915734104105,-60.7354254261055,0,Muy pequeña
826,SANTA FE,Rosario,Monte Flores,166,True,False,False,False,False,False,False,True,True,82133020.0,-33.0800073993365,-60.6355226681116,3,Muy pequeña
827,BUENOS AIRES,General San Martín,Villa Ballester,36272,True,True,True,True,False,True,True,True,True,6280005.0,-34.5422846822324,-58.5583177179822,8,Grande
828,BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,8519,False,True,False,True,False,False,False,True,True,6280010.0,-34.5905899097986,-58.5396606594168,4,Mediana
829,BUENOS AIRES,General San Martín,Villa Chacabuco,5179,False,True,False,True,False,False,False,True,True,6560010.0,-34.5796744853293,-58.523036970803,4,Mediana
830,BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,22369,False,True,False,True,False,False,False,True,True,6560010.0,-34.5595169115142,-58.5772769308184,4,Grande
831,BUENOS AIRES,General San Martín,Villa General Antonio J. De Sucre,6311,False,True,False,True,False,False,False,True,True,6560010.0,-34.5470506011052,-58.5694391894093,4,Mediana
832,BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,29982,False,True,False,True,False,False,False,True,True,6560010.0,-34.51253320696,-58.5801478288493,4,Grande
833,BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,18828,False,True,False,True,False,False,False,True,True,6560010.0,-34.553116323608,-58.5669976603922,4,Grande
834,BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,11866,False,True,False,True,False,False,False,True,True,6560010.0,-34.5612567076697,-58.5553936643491,4,Grande
835,BUENOS AIRES,General San Martín,Villa Godoy Cruz,6116,False,True,False,True,False,False,False,True,True,38063160.0,-34.5433989252454,-58.5755928423118,4,Mediana
836,BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,21113,False,True,False,True,False,True,False,True,True,82063070.0,-34.5507646909435,-58.5284854572959,5,Grande
837,BUENOS AIRES,General San Martín,Villa Gregoria Matorras,16376,False,True,False,True,False,False,False,True,True,82063150.0,-34.5383846467918,-58.5491721010066,4,Grande
838,BUENOS AIRES,Rojas,Rojas,19766,True,True,True,True,False,True,True,True,True,6882050.0,-34.1961600446015,-60.7332636467146,8,Grande
839,BUENOS AIRES,Rojas,Sol de Mayo,20,False,False,False,False,False,False,False,False,False,2000010.0,-34.2689448512236,-60.8717773420981,0,Muy pequeña
840,BUENOS AIRES,Rojas,Villa Manuel Pomar,52,False,False,False,False,False,False,False,False,False,14098070.0,-33.9159508805463,-60.9379380238883,0,Muy pequeña
841,BUENOS AIRES,Rojas,Villa Parque Cecir,0,False,False,False,False,False,False,False,False,False,14098080.0,-34.1707175989305,-60.7438336816558,0,Muy pequeña
842,BUENOS AIRES,Roque Pérez,Carlos Beguerie,399,False,False,False,True,False,True,True,False,False,14098090.0,-35.4854690457283,-59.1017155978911,3,Muy pequeña
843,BUENOS AIRES,Roque Pérez,Roque Pérez,10358,True,True,True,True,False,True,True,True,True,2000010.0,-35.4016375824204,-59.3346857845207,8,Grande
844,BUENOS AIRES,Saavedra,Arroyo Corto,514,False,False,False,True,False,False,True,False,False,30063040.0,-37.512917973477,-62.3116837747426,2,Pequeña
845,BUENOS AIRES,Saavedra,Colonia San Martín,92,False,False,False,False,False,False,False,False,False,30063030.0,-37.9769152091143,-62.3326095560459,0,Muy pequeña
846,BUENOS AIRES,Saavedra,Dufaur,182,False,False,False,False,False,False,True,False,False,30063060.0,-37.9428223013646,-62.284864272698,1,Muy pequeña
847,BUENOS AIRES,Saavedra,Espartillar,785,False,False,False,True,False,True,True,False,True,30070010.0,-37.3604343942367,-62.4297386825705,4,Pequeña
848,BUENOS AIRES,Saavedra,Goyena,516,False,False,False,True,False,False,False,False,False,30070020.0,-37.7192518502325,-62.6071296330023,1,Pequeña
849,BUENOS AIRES,Saavedra,Las Encadenadas,9,False,False,False,False,False,False,False,False,False,30070030.0,-38.0361082716296,-62.4704140736323,0,Muy pequeña
850,BUENOS AIRES,Saavedra,Pigüé,14383,False,False,False,True,False,False,True,True,True,2000010.0,-37.6063896033626,-62.4057728759143,4,Grande
851,BUENOS AIRES,Saavedra,Saavedra,2276,False,False,False,True,False,True,True,True,True,50028030.0,-37.7636402199499,-62.3506328041255,5,Mediana
852,CABA,COMUNA 10,VELEZ SARSFIELD,35081,True,True,True,True,True,True,True,True,True,50028050.0,-34.6313610222,-58.493276996941,9,Grande
853,ENTRE RIOS,Gualeguaychú,Gualeguaychú,80614,True,True,True,True,True,True,True,True,True,74049010.0,-33.0100328267382,-58.5164257946352,9,Grande
854,ENTRE RIOS,Gualeguaychú,Larroque,6180,True,False,False,True,False,True,True,True,True,74049020.0,-33.0354242763647,-59.001853656082,6,Mediana
855,ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,2030,False,True,False,True,False,False,True,True,True,74049040.0,-33.0162888459347,-58.476043760345,5,Mediana
856,ENTRE RIOS,Islas del Ibicuy,Arroyo Martínez,0,False,False,False,False,False,False,False,True,True,82049180.0,-33.6387532,-58.82767479,2,Muy pequeña
857,ENTRE RIOS,Islas del Ibicuy,Ceibas,1730,False,False,False,False,False,True,True,True,True,82049190.0,-33.4994124052794,-58.8003541709834,4,Pequeña
858,ENTRE RIOS,Islas del Ibicuy,Ibicuy,4520,False,True,False,True,False,True,True,True,True,82049200.0,-33.7437863303553,-59.1550366922315,6,Mediana
859,ENTRE RIOS,Islas del Ibicuy,Médanos,574,False,False,False,False,False,True,False,False,True,82049210.0,-33.4360995740998,-59.0675952112197,2,Pequeña
860,ENTRE RIOS,Islas del Ibicuy,Ñancay,0,False,False,False,False,False,False,False,False,False,2000010.0,-33.4486459401767,-58.6696419201236,0,Muy pequeña
861,ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,1940,False,True,False,False,False,False,True,True,True,82133110.0,-33.7156244223002,-58.6597631447303,4,Pequeña
862,SANTA FE,Caseros,Arequito,6533,True,True,False,False,False,True,True,True,True,90077050.0,-33.1483008378636,-61.4713349349693,6,Mediana
863,SANTA FE,Caseros,Arteaga,3089,True,True,False,False,False,True,True,True,True,90091010.0,-33.0911311154911,-61.7917113876172,6,Mediana
864,SANTA FE,Caseros,Beravebú,2225,False,False,False,False,False,True,True,True,True,2000010.0,-33.3414152210784,-61.8622809808056,4,Mediana
865,SANTA FE,Caseros,Bigand,4939,True,True,False,False,False,True,True,True,True,86007010.0,-33.3761183026397,-61.185501310201,6,Mediana
866,SANTA FE,Caseros,Casilda,34703,True,True,False,True,False,True,True,True,True,86007020.0,-33.0424955546762,-61.1693311184421,7,Grande
867,SANTA FE,Caseros,Chabás,6871,True,False,False,True,False,True,True,True,True,86007030.0,-33.2470674643201,-61.3575935561826,6,Mediana
868,SANTA FE,Caseros,Chañar Ladeado,5415,True,True,False,True,False,False,True,True,True,86007040.0,-33.3258409849243,-62.0386496702618,6,Mediana
869,SANTA FE,Rosario,Piñero (Est. Erasto),1146,False,True,False,True,False,False,False,False,True,86014010.0,-33.1112071010784,-60.7964961630631,3,Pequeña
870,SANTA FE,Rosario,Pueblo Esther,6789,True,False,False,True,True,False,True,True,True,86014020.0,-33.0730969403696,-60.5789195429283,6,Mediana
871,SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),497,False,True,False,False,False,False,True,False,True,2000010.0,-33.1744833504332,-60.8971398400989,3,Muy pequeña
872,SANTA FE,Rosario,Pueblo Uranga,856,True,False,False,True,False,True,True,False,True,82063160.0,-33.2645299958204,-60.7083345859989,5,Pequeña
873,SANTA FE,Rosario,Puerto Arroyo Seco,413,False,False,False,False,False,False,False,False,True,82063170.0,-33.1315113496399,-60.5078884705177,1,Muy pequeña
874,SANTA FE,Rosario,Soldini,2577,True,True,False,False,False,False,True,True,True,82063180.0,-33.0239868445344,-60.7561883192345,5,Mediana
875,SANTA FE,Rosario,Villa Amelia,835,True,True,False,True,False,True,True,False,False,82063190.0,-33.1771929125315,-60.6677297311463,5,Pequeña
876,SANTA FE,Rosario,Villa del Plata,259,False,False,False,True,False,False,True,False,False,82063070.0,-33.1271769621356,-60.7090282248961,2,Muy pequeña
877,SANTA FE,Rosario,Villa Gobernador Gálvez,80769,False,True,False,True,False,True,True,True,True,82063200.0,-33.0224078611601,-60.6336422555152,6,Grande
878,BUENOS AIRES,General San Martín,Villa José León Suarez,16173,True,True,False,True,False,True,True,True,True,2000010.0,-34.5253711653351,-58.5802550661988,7,Grande
879,BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,18082,False,True,False,True,False,False,False,True,True,62042530.0,-34.5474839124216,-58.5750972559389,4,Grande
880,BUENOS AIRES,General San Martín,Villa Libertad,14404,False,True,False,True,False,False,False,True,True,62042540.0,-34.5846960052521,-58.5623334028073,4,Grande
881,BUENOS AIRES,General San Martín,Villa Lynch,4097,True,True,False,True,False,False,True,True,True,62042550.0,-34.590146441043,-58.5234377223288,6,Mediana
882,BUENOS AIRES,General San Martín,Villa Maipu,25120,False,True,False,True,False,True,True,True,True,62042560.0,-34.5682131696117,-58.5245451491949,6,Grande
883,BUENOS AIRES,General San Martín,Villa Marqués Alejandro María De Aguado,13440,False,True,False,True,False,False,False,True,True,62042570.0,-34.5551356608044,-58.5383771255925,4,Grande
884,BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,3762,False,True,False,True,False,False,False,True,True,62056010.0,-34.5939487574993,-58.5321739553925,4,Mediana
885,BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,4567,False,True,False,True,False,False,False,True,True,62056020.0,-34.5618730613851,-58.5336624494541,4,Mediana
886,BUENOS AIRES,General San Martín,Villa San Andrés,10018,True,True,False,True,False,True,True,True,True,62056030.0,-34.5659932905453,-58.5448069225448,7,Grande
887,BUENOS AIRES,General San Martín,Villa Yapeyú,3654,False,True,False,True,False,False,False,True,True,2000010.0,-34.5716953020123,-58.5491073994839,4,Mediana
888,BUENOS AIRES,Saladillo,Alvarez de Toledo,213,False,False,False,True,False,False,True,True,False,50035010.0,-35.6391609182127,-59.6292383440582,3,Muy pequeña
889,BUENOS AIRES,Saladillo,Blaquier,0,False,False,False,False,False,False,False,False,False,50035020.0,-35.767700734608,-59.3038642874232,0,Muy pequeña
890,BUENOS AIRES,Saladillo,Cazón,209,False,False,False,True,False,False,True,False,False,50035030.0,-35.576803202395,-59.6645037628687,2,Muy pequeña
891,BUENOS AIRES,Saladillo,Del Carril,1270,False,False,False,False,False,True,True,False,True,50035040.0,-35.5127172285926,-59.5158202035334,3,Pequeña
892,BUENOS AIRES,Saladillo,Polvaredas,392,False,False,False,False,False,False,False,False,False,50035050.0,-35.593907231155,-59.5079734849201,0,Muy pequeña
893,BUENOS AIRES,Saladillo,Saladillo,26763,True,True,False,True,False,True,True,True,True,50035060.0,-35.6404298805989,-59.7790589845354,7,Grande
894,BUENOS AIRES,Salliqueló,Salliqueló,7617,True,False,True,False,True,False,True,True,True,38063170.0,-36.7511653813281,-62.9599573443115,6,Mediana
895,BUENOS AIRES,Salto,Arroyo Dulce,1715,True,False,False,True,False,True,True,True,True,38063180.0,-34.1024332833136,-60.4061551794069,6,Pequeña
896,BUENOS AIRES,Salto,Berdier,177,False,False,False,False,False,False,False,False,False,38063190.0,-34.3987726587976,-60.2605725409335,0,Muy pequeña
897,BUENOS AIRES,Salto,Gahan,648,False,False,False,False,False,True,True,True,False,38070010.0,-34.3380744009945,-60.0992736191527,3,Pequeña
898,BUENOS AIRES,Salto,Inés Indart,911,False,False,False,True,True,True,True,False,True,38070020.0,-34.3994163305262,-60.5436825925267,5,Pequeña
899,BUENOS AIRES,Salto,La Invencible,77,False,False,False,False,False,True,False,False,True,38070030.0,-34.2687422037239,-60.3853645216588,2,Muy pequeña
900,CABA,COMUNA 10,VERSALLES,13822,True,True,True,True,True,True,True,True,True,30070005.0,-34.6301234618064,-58.5224017483433,9,Grande
901,SANTA FE,Caseros,Gödeken,1652,False,True,False,True,False,False,True,False,True,42049010.0,-33.402405547162,-61.8449306727075,4,Pequeña
902,SANTA FE,Caseros,Los Molinos,1832,True,True,False,False,False,True,True,True,True,42056010.0,-33.1054899954916,-61.3265015329286,6,Pequeña
903,SANTA FE,Caseros,Los Nogales,152,False,True,False,False,False,False,True,False,False,42056020.0,-33.1430061971604,-61.6066128669784,2,Muy pequeña
904,SANTA FE,Caseros,Los Quirquinchos,2462,False,False,False,False,False,True,True,True,True,86049120.0,-33.3769918276119,-61.7121943064881,4,Mediana
905,SANTA FE,Caseros,San José de la Esquina,6775,True,True,False,False,False,True,True,True,True,50035070.0,-33.1140485294151,-61.703312346428,6,Mediana
906,SANTA FE,Caseros,Sanford,1810,True,False,False,True,False,False,True,True,True,50042010.0,-33.1477729818051,-61.2778572887319,5,Pequeña
907,SANTA FE,Caseros,Villada,1213,True,True,False,False,False,True,True,False,True,50042020.0,-33.3503085722913,-61.4460374000461,5,Pequeña
908,SANTA FE,Rosario,Zavalla,4966,True,True,False,False,False,True,True,True,True,50049040.0,-33.0215698285974,-60.879303488531,6,Mediana
909,BUENOS AIRES,General Viamonte,Baigorrita,1848,True,False,False,False,False,True,True,False,True,90042010.0,-34.7472686783062,-60.9889526585307,4,Pequeña
910,BUENOS AIRES,General Viamonte,La Delfina,26,False,False,False,False,False,False,False,False,False,90042020.0,-34.9420471191406,-61.1595687866211,0,Muy pequeña
911,BUENOS AIRES,General Viamonte,Los Toldos,14496,True,False,True,True,False,True,True,True,True,90049010.0,-35.0010365651503,-61.0381497866181,7,Grande
912,BUENOS AIRES,General Viamonte,San Emilio,142,False,False,False,False,False,False,False,False,False,90049020.0,-35.0319914044113,-60.8647685857183,0,Muy pequeña
913,BUENOS AIRES,General Viamonte,Zavalía,327,False,False,False,False,False,True,True,False,False,82084210.0,-34.8949208760254,-61.0044538243489,2,Muy pequeña
914,BUENOS AIRES,General Villegas,Cañada Seca,718,False,False,False,False,False,False,False,False,True,82084230.0,-34.4155054560621,-62.9618553806295,1,Pequeña
915,BUENOS AIRES,General Villegas,Pichincha,18,False,False,False,False,True,False,False,False,False,82084280.0,-34.5804516676438,-62.3516395240412,1,Muy pequeña
916,BUENOS AIRES,General Villegas,Piedritas,2160,True,False,False,True,True,True,True,True,True,82084290.0,-34.771104540922,-62.9846965760316,7,Mediana
917,BUENOS AIRES,Salto,Salto,27466,True,True,True,True,False,True,True,True,True,82084300.0,-34.2921598652878,-60.2546244496406,8,Grande
918,BUENOS AIRES,San Andrés de Giles,Azcuénaga,312,False,False,False,True,False,True,True,False,False,82084310.0,-34.3637910907784,-59.3745991110996,3,Muy pequeña
919,BUENOS AIRES,San Andrés de Giles,Cucullú,551,False,False,False,False,False,True,True,False,False,82084320.0,-34.4460870677999,-59.3622553297801,2,Pequeña
920,BUENOS AIRES,San Andrés de Giles,Franklin,87,False,False,False,False,False,False,False,False,False,82091010.0,-34.6103908719397,-59.6301795182439,0,Muy pequeña
921,BUENOS AIRES,San Andrés de Giles,San Andrés de Giles,16243,True,True,True,True,True,False,True,True,True,82091020.0,-34.4459080814748,-59.4451673563949,8,Grande
922,BUENOS AIRES,San Andrés de Giles,Solís,1001,True,False,False,True,True,True,True,False,False,82091030.0,-34.2989712949513,-59.3250547278241,5,Pequeña
923,BUENOS AIRES,San Andrés de Giles,Villa Espil,157,False,False,False,False,False,True,False,False,False,82091040.0,-34.5066814044811,-59.3372661316763,1,Muy pequeña
924,BUENOS AIRES,San Andrés de Giles,Villa Ruiz,477,False,False,False,True,False,True,True,False,False,82091050.0,-34.4352021828488,-59.260395880426,3,Muy pequeña
925,BUENOS AIRES,San Antonio de Areco,Duggan,573,False,False,False,True,False,True,True,False,False,82091060.0,-34.2071973030208,-59.6357055338083,3,Pequeña
926,BUENOS AIRES,San Antonio de Areco,San Antonio de Areco,19768,True,True,True,True,True,True,True,True,True,82091070.0,-34.2503763113877,-59.4708634797005,9,Grande
927,BUENOS AIRES,San Antonio de Areco,Villa Lía,1182,True,False,False,True,False,True,True,False,True,82091080.0,-34.1237740718192,-59.4313725724126,5,Pequeña
928,CABA,COMUNA 10,VILLA LURO,32502,True,True,True,True,True,True,True,True,True,82021200.0,-34.6364127783977,-58.5027288050931,9,Grande
929,BUENOS AIRES,General Villegas,Santa Eleodora,293,False,False,False,False,False,False,True,False,True,14105190.0,-34.6921180067125,-62.6957932681386,2,Muy pequeña
930,BUENOS AIRES,General Villegas,Villa Saboya,331,False,False,False,False,False,False,True,False,True,14105210.0,-34.4607916334895,-62.649344456796,2,Muy pequeña
931,BUENOS AIRES,Guaminí,Arroyo Venado,56,False,False,False,False,False,True,False,False,False,14105230.0,-37.0864662845331,-62.5391482291111,1,Muy pequeña
932,BUENOS AIRES,Guaminí,Casbas,4450,False,False,True,False,False,True,True,True,True,14105240.0,-36.7580953396186,-62.5017754084549,5,Mediana
933,BUENOS AIRES,Guaminí,Garré,1036,False,False,False,True,False,False,True,False,True,14105250.0,-36.5604378772819,-62.5981120377825,3,Pequeña
934,BUENOS AIRES,Guaminí,Guaminí,2845,False,False,False,True,False,True,True,True,True,14105260.0,-37.0120881308673,-62.4166857296556,5,Mediana
935,BUENOS AIRES,Guaminí,Laguna Alsina (Est. Bonifacio),1677,True,False,False,True,False,True,True,False,False,14105270.0,-36.80905243808,-62.2451480754422,4,Pequeña
936,BUENOS AIRES,Hipólito Yrigoyen,Henderson,8645,True,False,True,False,False,True,True,True,True,30084060.0,-36.2994630370091,-61.7178401805261,6,Mediana
937,BUENOS AIRES,Hipólito Yrigoyen,Herrera Vegas,115,False,False,False,False,False,False,False,False,False,30084065.0,-36.0883254041477,-61.4112500767203,0,Muy pequeña
938,BUENOS AIRES,Hurlingham,Hurlingham,63307,True,True,True,True,True,True,True,True,True,30084110.0,-34.5930931356257,-58.6357209509749,9,Grande
939,BUENOS AIRES,San Cayetano,Balneario San Cayetano,46,False,False,False,True,False,True,True,False,True,30084070.0,-38.7481815016452,-59.429204589717,4,Muy pequeña
940,BUENOS AIRES,San Cayetano,Ochandío,51,False,False,False,False,False,True,False,False,False,30084095.0,-38.3598244506044,-59.7935349347064,1,Muy pequeña
941,BUENOS AIRES,San Cayetano,San Cayetano,7354,True,True,False,True,False,True,True,True,True,30084080.0,-38.346970946847,-59.6063826058006,7,Mediana
942,BUENOS AIRES,San Fernando,San Fernando,74814,True,True,True,True,False,True,True,True,True,30084090.0,-34.4473601745411,-58.5690015916776,8,Grande
943,BUENOS AIRES,San Fernando,Victoria,42703,True,True,False,True,True,True,True,True,True,30084095.0,-34.4619820050413,-58.5595970877081,8,Grande
944,BUENOS AIRES,San Fernando,Virreyes,42768,True,True,False,True,False,False,True,True,True,30084095.0,-34.4636240092728,-58.5761941633194,6,Grande
945,BUENOS AIRES,San Isidro,Acassuso,12902,True,True,True,True,True,False,True,True,True,30084100.0,-34.4794018120083,-58.5074043996961,8,Grande
946,CABA,COMUNA 10,VILLA REAL,13419,True,True,True,True,True,True,True,True,True,30084120.0,-34.6194831337073,-58.5259860729102,9,Grande
